PERSONID,RECORDACTIVITYDATE,TESTSCORE,TESTSCORETYPERAW,TESTDATE
59542,10/08/2015 13:13:25,19,A05,09/15/2011 00:00:00
59543,10/08/2015 13:13:26,20,A05,09/15/2011 00:00:00
59544,10/08/2015 13:13:28,27,A05,09/15/2011 00:00:00
59545,10/08/2015 13:13:30,34,A05,09/15/2011 00:00:00
59546,10/08/2015 13:13:31,21,A05,09/15/2011 00:00:00
59547,10/08/2015 13:13:33,28,A05,09/15/2011 00:00:00
59548,10/08/2015 13:13:34,35,A05,09/15/2011 00:00:00
59549,10/08/2015 13:13:36,28,A05,09/15/2011 00:00:00
59550,10/08/2015 13:13:38,21,A05,09/15/2011 00:00:00
59551,10/08/2015 13:13:39,18,A05,09/15/2011 00:00:00
59552,10/08/2015 13:13:41,25,A05,09/15/2011 00:00:00
59553,10/08/2015 13:13:43,32,A05,09/15/2011 00:00:00
59554,10/08/2015 13:13:44,19,A05,09/15/2011 00:00:00
59555,10/08/2015 13:13:46,26,A05,09/15/2011 00:00:00
59556,10/08/2015 13:13:47,33,A05,09/15/2011 00:00:00
59557,10/08/2015 13:13:49,30,A05,09/15/2011 00:00:00
59558,10/08/2015 13:13:51,23,A05,09/15/2011 00:00:00
59559,10/08/2015 13:13:52,16,A05,09/15/2011 00:00:00
59560,10/08/2015 13:13:54,23,A05,09/15/2011 00:00:00
59561,10/08/2015 13:13:56,30,A05,09/15/2011 00:00:00
59562,10/08/2015 13:13:57,17,A05,09/15/2011 00:00:00
59563,10/08/2015 13:13:59,24,A05,09/15/2011 00:00:00
59564,10/08/2015 13:14:00,31,A05,09/15/2011 00:00:00
59565,10/08/2015 13:14:02,32,A05,09/15/2011 00:00:00
59566,10/08/2015 13:14:04,25,A05,09/15/2011 00:00:00
59567,10/08/2015 13:14:05,18,A05,09/15/2011 00:00:00
59568,10/08/2015 13:14:07,21,A05,09/15/2011 00:00:00
59569,10/08/2015 13:14:09,28,A05,09/15/2011 00:00:00
59570,10/08/2015 13:14:10,35,A05,09/15/2011 00:00:00
59571,10/08/2015 13:14:12,22,A05,09/15/2011 00:00:00
59572,10/08/2015 13:14:13,29,A05,09/15/2011 00:00:00
59573,10/08/2015 13:14:15,34,A05,09/15/2011 00:00:00
59574,10/08/2015 13:14:17,27,A05,09/15/2011 00:00:00
59575,10/08/2015 13:14:18,20,A05,09/15/2011 00:00:00
59576,10/08/2015 13:14:20,19,A05,09/15/2011 00:00:00
59577,10/08/2015 13:14:22,26,A05,09/15/2011 00:00:00
59578,10/08/2015 13:14:23,33,A05,09/15/2011 00:00:00
59579,10/08/2015 13:14:25,20,A05,09/15/2011 00:00:00
59580,10/08/2015 13:14:27,27,A05,09/15/2011 00:00:00
59581,10/08/2015 13:14:28,34,A05,09/15/2011 00:00:00
59582,10/08/2015 13:14:30,29,A05,09/15/2011 00:00:00
59583,10/08/2015 13:14:31,22,A05,09/15/2011 00:00:00
59584,10/08/2015 13:14:33,17,A05,09/15/2011 00:00:00
59585,10/08/2015 13:14:35,24,A05,09/15/2011 00:00:00
59586,10/08/2015 13:14:37,31,A05,09/15/2011 00:00:00
59587,10/08/2015 13:14:38,18,A05,09/15/2011 00:00:00
59588,10/08/2015 13:14:40,25,A05,09/15/2011 00:00:00
59589,10/08/2015 13:14:42,22,A05,09/15/2011 00:00:00
59590,10/08/2015 13:14:45,29,A05,09/15/2011 00:00:00
59591,10/08/2015 13:14:47,34,A05,09/15/2011 00:00:00
59592,10/08/2015 13:14:49,27,A05,09/15/2011 00:00:00
59593,10/08/2015 13:14:50,20,A05,09/15/2011 00:00:00
59594,10/08/2015 13:14:52,19,A05,09/15/2011 00:00:00
59595,10/08/2015 13:14:54,26,A05,09/15/2011 00:00:00
59596,10/08/2015 13:14:56,33,A05,09/15/2011 00:00:00
59597,10/08/2015 13:14:57,20,A05,09/15/2011 00:00:00
59598,10/08/2015 13:14:59,27,A05,09/15/2011 00:00:00
59599,10/08/2015 13:15:01,34,A05,09/15/2011 00:00:00
59600,10/08/2015 13:15:02,29,A05,09/15/2011 00:00:00
59601,10/08/2015 13:15:04,22,A05,09/15/2011 00:00:00
59602,10/08/2015 13:15:06,17,A05,09/15/2011 00:00:00
59603,10/08/2015 13:15:07,24,A05,09/15/2011 00:00:00
59604,10/08/2015 13:15:09,31,A05,09/15/2011 00:00:00
59605,10/08/2015 13:15:11,18,A05,09/15/2011 00:00:00
59606,10/08/2015 13:15:12,25,A05,09/15/2011 00:00:00
59607,10/08/2015 13:15:14,32,A05,09/15/2011 00:00:00
59608,10/08/2015 13:15:16,31,A05,09/15/2011 00:00:00
59609,10/08/2015 13:15:18,24,A05,09/15/2011 00:00:00
59610,10/08/2015 13:15:20,17,A05,09/15/2011 00:00:00
59611,10/08/2015 13:15:21,22,A05,09/15/2011 00:00:00
59612,10/08/2015 13:15:23,29,A05,09/15/2011 00:00:00
59613,10/08/2015 13:15:25,36,A05,09/15/2011 00:00:00
59614,10/08/2015 13:15:27,23,A05,09/15/2011 00:00:00
59615,10/08/2015 13:15:28,30,A05,09/15/2011 00:00:00
59616,10/08/2015 13:15:30,33,A05,09/15/2011 00:00:00
59617,10/08/2015 13:15:32,26,A05,09/15/2011 00:00:00
59618,10/08/2015 13:15:34,19,A05,09/15/2011 00:00:00
59619,10/08/2015 13:15:35,20,A05,09/15/2011 00:00:00
59620,10/08/2015 13:15:37,27,A05,09/15/2011 00:00:00
59621,10/08/2015 13:15:39,34,A05,09/15/2011 00:00:00
59622,10/08/2015 13:15:41,21,A05,09/15/2011 00:00:00
59623,10/08/2015 13:15:42,28,A05,09/15/2011 00:00:00
59624,10/08/2015 13:15:44,35,A05,09/15/2011 00:00:00
59625,10/08/2015 13:15:45,28,A05,09/15/2011 00:00:00
59626,10/08/2015 13:15:47,21,A05,09/15/2011 00:00:00
59627,10/08/2015 13:15:49,18,A05,09/15/2011 00:00:00
59628,10/08/2015 13:15:50,25,A05,09/15/2011 00:00:00
59629,10/08/2015 13:15:52,32,A05,09/15/2011 00:00:00
59630,10/08/2015 13:15:54,19,A05,09/15/2011 00:00:00
59631,10/08/2015 13:15:55,26,A05,09/15/2011 00:00:00
59632,10/08/2015 13:15:57,33,A05,09/15/2011 00:00:00
59633,10/08/2015 13:15:59,30,A05,09/15/2011 00:00:00
59634,10/08/2015 13:16:00,23,A05,09/15/2011 00:00:00
59635,10/08/2015 13:16:02,16,A05,09/15/2011 00:00:00
59636,10/08/2015 13:16:03,23,A05,09/15/2011 00:00:00
59637,10/08/2015 13:16:05,30,A05,09/15/2011 00:00:00
59638,10/08/2015 13:16:07,17,A05,09/15/2011 00:00:00
59639,10/08/2015 13:16:09,24,A05,09/15/2011 00:00:00
59640,10/08/2015 13:16:10,31,A05,09/15/2011 00:00:00
59641,10/08/2015 13:16:12,32,A05,09/15/2011 00:00:00
59642,10/08/2015 13:16:14,25,A05,09/15/2011 00:00:00
59643,10/08/2015 13:16:15,18,A05,09/15/2011 00:00:00
59644,10/08/2015 13:16:17,21,A05,09/15/2011 00:00:00
59645,10/08/2015 13:16:19,28,A05,09/15/2011 00:00:00
59646,10/08/2015 13:16:21,35,A05,09/15/2011 00:00:00
59647,10/08/2015 13:16:22,22,A05,09/15/2011 00:00:00
59648,10/08/2015 13:16:24,29,A05,09/15/2011 00:00:00
59649,10/08/2015 13:16:26,34,A05,09/15/2011 00:00:00
59650,10/08/2015 13:16:28,27,A05,09/15/2011 00:00:00
59651,10/08/2015 13:16:29,20,A05,09/15/2011 00:00:00
59652,10/08/2015 13:16:31,19,A05,09/15/2011 00:00:00
59653,10/08/2015 13:16:32,26,A05,09/15/2011 00:00:00
59654,10/08/2015 13:16:34,33,A05,09/15/2011 00:00:00
59655,10/08/2015 13:16:36,20,A05,09/15/2011 00:00:00
59656,10/08/2015 13:16:37,27,A05,09/15/2011 00:00:00
59657,10/08/2015 13:16:39,34,A05,09/15/2011 00:00:00
59658,10/08/2015 13:16:41,29,A05,09/15/2011 00:00:00
59659,10/08/2015 13:16:42,22,A05,09/15/2011 00:00:00
59660,10/08/2015 13:16:44,36,A05,09/15/2011 00:00:00
59661,10/08/2015 13:16:45,23,A05,09/15/2011 00:00:00
59662,10/08/2015 13:16:47,30,A05,09/15/2011 00:00:00
59663,10/08/2015 13:16:49,33,A05,09/15/2011 00:00:00
59664,10/08/2015 13:16:50,26,A05,09/15/2011 00:00:00
59665,10/08/2015 13:16:52,19,A05,09/15/2011 00:00:00
59666,10/08/2015 13:16:53,20,A05,09/15/2011 00:00:00
59667,10/08/2015 13:16:55,27,A05,09/15/2011 00:00:00
59668,10/08/2015 13:16:57,34,A05,09/15/2011 00:00:00
59669,10/08/2015 13:16:58,21,A05,09/15/2011 00:00:00
59670,10/08/2015 13:17:00,28,A05,09/15/2011 00:00:00
59671,10/08/2015 13:17:02,35,A05,09/15/2011 00:00:00
59672,10/08/2015 13:17:03,28,A05,09/15/2011 00:00:00
59673,10/08/2015 13:17:05,21,A05,09/15/2011 00:00:00
59674,10/08/2015 13:17:06,18,A05,09/15/2011 00:00:00
59675,10/08/2015 13:17:08,25,A05,09/15/2011 00:00:00
59676,10/08/2015 13:17:10,32,A05,09/15/2011 00:00:00
59677,10/08/2015 13:17:11,19,A05,09/15/2011 00:00:00
59678,10/08/2015 13:17:13,26,A05,09/15/2011 00:00:00
59679,10/08/2015 13:17:15,33,A05,09/15/2011 00:00:00
59680,10/08/2015 13:17:16,30,A05,09/15/2011 00:00:00
59681,10/08/2015 13:17:18,23,A05,09/15/2011 00:00:00
59682,10/08/2015 13:17:20,16,A05,09/15/2011 00:00:00
59683,10/08/2015 13:17:21,23,A05,09/15/2011 00:00:00
59684,10/08/2015 13:17:23,30,A05,09/15/2011 00:00:00
59685,10/08/2015 13:17:24,17,A05,09/15/2011 00:00:00
59686,10/08/2015 13:17:26,24,A05,09/15/2011 00:00:00
59687,10/08/2015 13:17:27,31,A05,09/15/2011 00:00:00
59688,10/08/2015 13:17:29,32,A05,09/15/2011 00:00:00
59689,10/08/2015 13:17:31,17,A05,09/15/2011 00:00:00
59690,10/08/2015 13:17:33,18,A05,09/15/2011 00:00:00
59691,10/08/2015 13:17:34,19,A05,09/15/2011 00:00:00
59692,10/08/2015 13:17:36,20,A05,09/15/2011 00:00:00
59693,10/08/2015 13:17:40,21,A05,09/15/2011 00:00:00
59694,10/08/2015 13:17:41,22,A05,09/15/2011 00:00:00
59695,10/08/2015 13:17:43,23,A05,09/15/2011 00:00:00
59696,10/08/2015 13:17:44,24,A05,09/15/2011 00:00:00
59697,10/08/2015 13:17:46,25,A05,09/15/2011 00:00:00
59698,10/08/2015 13:17:48,26,A05,09/15/2011 00:00:00
59699,10/08/2015 13:17:50,27,A05,09/15/2011 00:00:00
59700,10/08/2015 13:17:51,28,A05,09/15/2011 00:00:00
59701,10/08/2015 13:17:53,29,A05,09/15/2011 00:00:00
59702,10/08/2015 13:17:55,30,A05,09/15/2011 00:00:00
59703,10/08/2015 13:17:56,31,A05,09/15/2011 00:00:00
59704,10/08/2015 13:17:58,32,A05,09/15/2011 00:00:00
59705,10/08/2015 13:18:00,33,A05,09/15/2011 00:00:00
59706,10/08/2015 13:18:01,34,A05,09/15/2011 00:00:00
59707,10/08/2015 13:18:03,35,A05,09/15/2011 00:00:00
59708,10/08/2015 13:18:05,34,A05,09/15/2011 00:00:00
59709,10/08/2015 13:18:06,33,A05,09/15/2011 00:00:00
59710,10/08/2015 13:18:08,32,A05,09/15/2011 00:00:00
59711,10/08/2015 13:18:10,31,A05,09/15/2011 00:00:00
59712,10/08/2015 13:18:11,30,A05,09/15/2011 00:00:00
59713,10/08/2015 13:18:13,29,A05,09/15/2011 00:00:00
59714,10/08/2015 13:18:15,28,A05,09/15/2011 00:00:00
59715,10/08/2015 13:18:16,27,A05,09/15/2011 00:00:00
59716,10/08/2015 13:18:18,26,A05,09/15/2011 00:00:00
59717,10/08/2015 13:18:20,25,A05,09/15/2011 00:00:00
59718,10/08/2015 13:18:22,24,A05,09/15/2011 00:00:00
59719,10/08/2015 13:18:23,23,A05,09/15/2011 00:00:00
59720,10/08/2015 13:18:25,22,A05,09/15/2011 00:00:00
59721,10/08/2015 13:18:27,21,A05,09/15/2011 00:00:00
59722,10/08/2015 13:18:28,20,A05,09/15/2011 00:00:00
59723,10/08/2015 13:18:30,19,A05,09/15/2011 00:00:00
59724,10/08/2015 13:18:32,18,A05,09/15/2011 00:00:00
59725,10/08/2015 13:18:33,17,A05,09/15/2011 00:00:00
59726,10/08/2015 13:18:35,16,A05,09/15/2011 00:00:00
59727,10/08/2015 13:18:37,17,A05,09/15/2011 00:00:00
59728,10/08/2015 13:18:38,18,A05,09/15/2011 00:00:00
59729,10/08/2015 15:14:26,19,A05,09/15/2011 00:00:00
59730,10/08/2015 15:14:29,20,A05,09/15/2011 00:00:00
59731,10/08/2015 15:14:31,21,A05,09/15/2011 00:00:00
59732,10/08/2015 15:14:33,22,A05,09/15/2011 00:00:00
59733,10/08/2015 15:14:35,23,A05,09/15/2011 00:00:00
59734,10/08/2015 15:14:38,24,A05,09/15/2011 00:00:00
59735,10/08/2015 15:14:41,25,A05,09/15/2011 00:00:00
59736,10/08/2015 15:14:43,26,A05,09/15/2011 00:00:00
59737,10/08/2015 15:14:45,27,A05,09/15/2011 00:00:00
59738,10/08/2015 15:14:47,28,A05,09/15/2011 00:00:00
59739,10/08/2015 15:14:50,29,A05,09/15/2011 00:00:00
59740,10/08/2015 15:14:52,30,A05,09/15/2011 00:00:00
59741,10/08/2015 15:14:55,31,A05,09/15/2011 00:00:00
59742,10/08/2015 15:14:57,32,A05,09/15/2011 00:00:00
59743,10/08/2015 15:14:59,33,A05,09/15/2011 00:00:00
59744,10/08/2015 15:15:02,34,A05,09/15/2011 00:00:00
59745,10/08/2015 15:15:05,35,A05,09/15/2011 00:00:00
59746,10/08/2015 15:15:07,36,A05,09/15/2011 00:00:00
59747,10/08/2015 15:15:10,17,A05,09/15/2011 00:00:00
59748,10/08/2015 15:15:13,18,A05,09/15/2011 00:00:00
59749,10/08/2015 15:15:15,19,A05,09/15/2011 00:00:00
59750,10/08/2015 15:15:17,20,A05,09/15/2011 00:00:00
59751,10/08/2015 15:15:19,21,A05,09/15/2011 00:00:00
59752,10/08/2015 15:15:21,22,A05,09/15/2011 00:00:00
59753,10/08/2015 15:15:23,23,A05,09/15/2011 00:00:00
59754,10/08/2015 15:15:25,24,A05,09/15/2011 00:00:00
59755,10/08/2015 15:15:28,25,A05,09/15/2011 00:00:00
59756,10/08/2015 15:15:30,26,A05,09/15/2011 00:00:00
59757,10/08/2015 15:15:32,27,A05,09/15/2011 00:00:00
59758,10/08/2015 15:15:34,28,A05,09/15/2011 00:00:00
59759,10/08/2015 15:15:36,29,A05,09/15/2011 00:00:00
59760,10/08/2015 15:15:38,30,A05,09/15/2011 00:00:00
59761,10/08/2015 15:15:40,31,A05,09/15/2011 00:00:00
59762,10/08/2015 15:15:42,32,A05,09/15/2011 00:00:00
59763,10/08/2015 15:15:45,33,A05,09/15/2011 00:00:00
59764,10/08/2015 15:15:47,34,A05,09/15/2011 00:00:00
59765,10/08/2015 15:15:49,35,A05,09/15/2011 00:00:00
59766,10/08/2015 15:15:51,34,A05,09/15/2011 00:00:00
59767,10/08/2015 15:15:54,33,A05,09/15/2011 00:00:00
59768,10/08/2015 15:15:56,32,A05,09/15/2011 00:00:00
59769,10/08/2015 15:15:58,31,A05,09/15/2011 00:00:00
59770,10/08/2015 15:16:00,30,A05,09/15/2011 00:00:00
59771,10/08/2015 15:16:02,29,A05,09/15/2011 00:00:00
59772,10/08/2015 15:16:04,28,A05,09/15/2011 00:00:00
59773,10/08/2015 15:16:06,27,A05,09/15/2011 00:00:00
59774,10/08/2015 15:16:09,26,A05,09/15/2011 00:00:00
59775,10/08/2015 15:16:11,25,A05,09/15/2011 00:00:00
59776,10/08/2015 15:16:14,24,A05,09/15/2011 00:00:00
59777,10/08/2015 15:16:16,23,A05,09/15/2011 00:00:00
59778,10/08/2015 15:16:18,22,A05,09/15/2011 00:00:00
59779,10/08/2015 15:16:20,21,A05,09/15/2011 00:00:00
59780,10/08/2015 15:16:22,20,A05,09/15/2011 00:00:00
59781,10/08/2015 15:16:25,19,A05,09/15/2011 00:00:00
59782,10/08/2015 15:16:27,18,A05,09/15/2011 00:00:00
59783,10/08/2015 15:16:30,17,A05,09/15/2011 00:00:00
59784,10/08/2015 15:16:32,16,A05,09/15/2011 00:00:00
59785,10/08/2015 15:16:34,17,A05,09/15/2011 00:00:00
59786,10/08/2015 15:16:36,18,A05,09/15/2011 00:00:00
59787,10/08/2015 15:16:39,19,A05,09/15/2011 00:00:00
59788,10/08/2015 15:16:41,20,A05,09/15/2011 00:00:00
59789,10/08/2015 15:16:43,21,A05,09/15/2011 00:00:00
59790,10/08/2015 15:16:46,22,A05,09/15/2011 00:00:00
59791,10/08/2015 15:16:48,23,A05,09/15/2011 00:00:00
59792,10/08/2015 15:16:50,24,A05,09/15/2011 00:00:00
59793,10/08/2015 15:16:52,25,A05,09/15/2011 00:00:00
59794,10/08/2015 15:16:55,26,A05,09/15/2011 00:00:00
59795,10/08/2015 15:16:57,27,A05,09/15/2011 00:00:00
59796,10/08/2015 15:17:00,28,A05,09/15/2011 00:00:00
59797,10/08/2015 15:17:02,29,A05,09/15/2011 00:00:00
59798,10/08/2015 15:17:04,30,A05,09/15/2011 00:00:00
59799,10/08/2015 15:17:06,31,A05,09/15/2011 00:00:00
59800,10/08/2015 15:17:08,32,A05,09/15/2011 00:00:00
59801,10/08/2015 15:17:11,34,A05,09/15/2011 00:00:00
59802,10/08/2015 15:17:13,35,A05,09/15/2011 00:00:00
59803,10/08/2015 15:17:16,36,A05,09/15/2011 00:00:00
59804,10/08/2015 15:17:18,17,A05,09/15/2011 00:00:00
59805,10/08/2015 15:17:20,18,A05,09/15/2011 00:00:00
59806,10/08/2015 15:17:23,19,A05,09/15/2011 00:00:00
59807,10/08/2015 15:17:25,20,A05,09/15/2011 00:00:00
59808,10/08/2015 15:17:27,21,A05,09/15/2011 00:00:00
59809,10/08/2015 15:17:29,22,A05,09/15/2011 00:00:00
59810,10/08/2015 15:17:31,23,A05,09/15/2011 00:00:00
59811,10/08/2015 15:17:33,24,A05,09/15/2011 00:00:00
59812,10/08/2015 15:17:36,25,A05,09/15/2011 00:00:00
59813,10/08/2015 15:17:38,26,A05,09/15/2011 00:00:00
59814,10/08/2015 15:17:40,27,A05,09/15/2011 00:00:00
59815,10/08/2015 15:17:43,28,A05,09/15/2011 00:00:00
59816,10/08/2015 15:17:45,29,A05,09/15/2011 00:00:00
59817,10/08/2015 15:17:47,30,A05,09/15/2011 00:00:00
59818,10/08/2015 15:17:49,22,A05,09/15/2011 00:00:00
59819,10/08/2015 15:17:51,17,A05,09/15/2011 00:00:00
59820,10/08/2015 15:17:53,24,A05,09/15/2011 00:00:00
59821,10/08/2015 15:17:55,31,A05,09/15/2011 00:00:00
59822,10/08/2015 15:17:57,18,A05,09/15/2011 00:00:00
59823,10/08/2015 15:18:00,25,A05,09/15/2011 00:00:00
59824,10/08/2015 15:18:02,32,A05,09/15/2011 00:00:00
59825,10/08/2015 15:18:04,31,A05,09/15/2011 00:00:00
59826,10/08/2015 15:18:06,24,A05,09/15/2011 00:00:00
59827,10/08/2015 15:18:08,17,A05,09/15/2011 00:00:00
59828,10/08/2015 15:18:11,22,A05,09/15/2011 00:00:00
59829,10/08/2015 15:18:13,29,A05,09/15/2011 00:00:00
59830,10/08/2015 15:18:15,36,A05,09/15/2011 00:00:00
59831,10/08/2015 15:18:18,23,A05,09/15/2011 00:00:00
59832,10/08/2015 15:18:20,30,A05,09/15/2011 00:00:00
59833,10/08/2015 15:18:22,33,A05,09/15/2011 00:00:00
59834,10/08/2015 15:18:25,26,A05,09/15/2011 00:00:00
59835,10/08/2015 15:18:27,19,A05,09/15/2011 00:00:00
59836,10/08/2015 15:18:30,20,A05,09/15/2011 00:00:00
59837,10/08/2015 15:18:32,27,A05,09/15/2011 00:00:00
59838,10/08/2015 15:18:35,34,A05,09/15/2011 00:00:00
59839,10/08/2015 15:18:38,21,A05,09/15/2011 00:00:00
59840,10/08/2015 15:18:40,28,A05,09/15/2011 00:00:00
59841,10/08/2015 15:18:43,35,A05,09/15/2011 00:00:00
59842,10/08/2015 15:18:45,28,A05,09/15/2011 00:00:00
59843,10/08/2015 15:18:47,21,A05,09/15/2011 00:00:00
59844,10/08/2015 15:18:50,18,A05,09/15/2011 00:00:00
59845,10/08/2015 15:18:52,25,A05,09/15/2011 00:00:00
59846,10/08/2015 15:18:54,32,A05,09/15/2011 00:00:00
59847,10/08/2015 15:18:57,19,A05,09/15/2011 00:00:00
59848,10/08/2015 15:18:59,26,A05,09/15/2011 00:00:00
59849,10/08/2015 15:19:01,33,A05,09/15/2011 00:00:00
59850,10/08/2015 15:19:03,30,A05,09/15/2011 00:00:00
59851,10/08/2015 15:19:06,23,A05,09/15/2011 00:00:00
59852,10/08/2015 15:19:08,16,A05,09/15/2011 00:00:00
59853,10/08/2015 15:19:11,23,A05,09/15/2011 00:00:00
59854,10/08/2015 15:19:13,30,A05,09/15/2011 00:00:00
59855,10/08/2015 15:19:15,17,A05,09/15/2011 00:00:00
59856,10/08/2015 15:19:17,24,A05,09/15/2011 00:00:00
59857,10/08/2015 15:19:20,31,A05,09/15/2011 00:00:00
59858,10/08/2015 15:19:22,29,A05,09/15/2011 00:00:00
59859,10/08/2015 15:19:25,34,A05,09/15/2011 00:00:00
59860,10/08/2015 15:19:27,27,A05,09/15/2011 00:00:00
59861,10/08/2015 15:19:29,20,A05,09/15/2011 00:00:00
59862,10/08/2015 15:19:32,19,A05,09/15/2011 00:00:00
59863,10/08/2015 15:19:34,26,A05,09/15/2011 00:00:00
59864,10/08/2015 15:19:36,33,A05,09/15/2011 00:00:00
59865,10/08/2015 15:19:38,20,A05,09/15/2011 00:00:00
59866,10/08/2015 15:19:41,27,A05,09/15/2011 00:00:00
59867,10/08/2015 15:19:43,34,A05,09/15/2011 00:00:00
59868,10/08/2015 15:19:45,29,A05,09/15/2011 00:00:00
59869,10/08/2015 15:19:48,22,A05,09/15/2011 00:00:00
59870,10/08/2015 15:19:50,17,A05,09/15/2011 00:00:00
59871,10/08/2015 15:19:52,24,A05,09/15/2011 00:00:00
59872,10/08/2015 15:19:55,31,A05,09/15/2011 00:00:00
59873,10/08/2015 15:19:57,18,A05,09/15/2011 00:00:00
59874,10/08/2015 15:19:59,25,A05,09/15/2011 00:00:00
59875,10/08/2015 15:20:02,32,A05,09/15/2011 00:00:00
59876,10/08/2015 15:20:04,31,A05,09/15/2011 00:00:00
59877,10/08/2015 15:20:06,24,A05,09/15/2011 00:00:00
59878,10/08/2015 15:20:08,17,A05,09/15/2011 00:00:00
59879,10/08/2015 15:20:10,22,A05,09/15/2011 00:00:00
59880,10/08/2015 15:20:12,29,A05,09/15/2011 00:00:00
59881,10/08/2015 15:20:14,36,A05,09/15/2011 00:00:00
59882,10/08/2015 15:20:17,23,A05,09/15/2011 00:00:00
59883,10/08/2015 15:20:19,30,A05,09/15/2011 00:00:00
59884,10/08/2015 15:20:22,33,A05,09/15/2011 00:00:00
59885,10/08/2015 15:20:24,26,A05,09/15/2011 00:00:00
59886,10/08/2015 15:20:26,19,A05,09/15/2011 00:00:00
59887,10/08/2015 15:20:28,20,A05,09/15/2011 00:00:00
59888,10/08/2015 15:20:31,27,A05,09/15/2011 00:00:00
59889,10/08/2015 15:20:33,34,A05,09/15/2011 00:00:00
59890,10/08/2015 15:20:35,21,A05,09/15/2011 00:00:00
59891,10/08/2015 15:20:37,28,A05,09/15/2011 00:00:00
59892,10/08/2015 15:20:39,35,A05,09/15/2011 00:00:00
59893,10/08/2015 15:20:41,28,A05,09/15/2011 00:00:00
59894,10/08/2015 15:20:44,21,A05,09/15/2011 00:00:00
59895,10/08/2015 15:20:46,18,A05,09/15/2011 00:00:00
59896,10/08/2015 15:20:48,25,A05,09/15/2011 00:00:00
59897,10/08/2015 15:20:51,32,A05,09/15/2011 00:00:00
59898,10/08/2015 15:20:53,19,A05,09/15/2011 00:00:00
59899,10/08/2015 15:20:56,26,A05,09/15/2011 00:00:00
59900,10/08/2015 15:20:58,33,A05,09/15/2011 00:00:00
59901,10/08/2015 15:21:01,30,A05,09/15/2011 00:00:00
59902,10/08/2015 15:21:04,23,A05,09/15/2011 00:00:00
59903,10/08/2015 15:21:07,16,A05,09/15/2011 00:00:00
59904,10/08/2015 15:21:09,23,A05,09/15/2011 00:00:00
59905,10/08/2015 15:21:12,30,A05,09/15/2011 00:00:00
59906,10/08/2015 15:21:14,17,A05,09/15/2011 00:00:00
59907,10/08/2015 15:21:16,24,A05,09/15/2011 00:00:00
59908,10/08/2015 15:21:19,31,A05,09/15/2011 00:00:00
59909,10/08/2015 15:21:21,32,A05,09/15/2011 00:00:00
59910,10/08/2015 15:21:23,25,A05,09/15/2011 00:00:00
59911,10/08/2015 15:21:26,18,A05,09/15/2011 00:00:00
59912,10/08/2015 15:21:28,21,A05,09/15/2011 00:00:00
59913,10/08/2015 15:21:30,28,A05,09/15/2011 00:00:00
59914,10/08/2015 15:21:33,35,A05,09/15/2011 00:00:00
59915,10/08/2015 15:21:35,22,A05,09/15/2011 00:00:00
59916,10/08/2015 15:21:37,29,A05,09/15/2011 00:00:00
59917,10/08/2015 15:21:40,34,A05,09/15/2011 00:00:00
59918,10/08/2015 15:21:42,27,A05,09/15/2011 00:00:00
59919,10/08/2015 15:21:44,20,A05,09/15/2011 00:00:00
59920,10/08/2015 15:21:47,19,A05,09/15/2011 00:00:00
59921,10/08/2015 15:21:49,26,A05,09/15/2011 00:00:00
59922,10/08/2015 15:21:51,33,A05,09/15/2011 00:00:00
59923,10/08/2015 15:21:53,20,A05,09/15/2011 00:00:00
59924,10/08/2015 15:21:55,27,A05,09/15/2011 00:00:00
59925,10/08/2015 15:21:57,34,A05,09/15/2011 00:00:00
59926,10/08/2015 15:21:59,29,A05,09/15/2011 00:00:00
59927,10/08/2015 15:22:01,22,A05,09/15/2011 00:00:00
59928,10/08/2015 15:22:04,17,A05,09/15/2011 00:00:00
59929,10/08/2015 15:22:06,24,A05,09/15/2011 00:00:00
59930,10/08/2015 15:22:08,31,A05,09/15/2011 00:00:00
59931,10/08/2015 15:22:10,18,A05,09/15/2011 00:00:00
59932,10/08/2015 15:22:12,25,A05,09/15/2011 00:00:00
59933,10/08/2015 15:22:14,32,A05,09/15/2011 00:00:00
59934,10/08/2015 15:22:17,31,A05,09/15/2011 00:00:00
59935,10/08/2015 15:22:19,24,A05,09/15/2011 00:00:00
59936,10/08/2015 15:22:22,17,A05,09/15/2011 00:00:00
59937,10/08/2015 15:22:24,22,A05,09/15/2011 00:00:00
59938,10/08/2015 15:22:26,29,A05,09/15/2011 00:00:00
59939,10/08/2015 15:22:28,36,A05,09/15/2011 00:00:00
59940,10/08/2015 15:22:30,23,A05,09/15/2011 00:00:00
59941,10/08/2015 15:22:33,30,A05,09/15/2011 00:00:00
59942,10/08/2015 15:22:35,33,A05,09/15/2011 00:00:00
59943,10/08/2015 15:22:36,26,A05,09/15/2011 00:00:00
59944,10/08/2015 15:22:39,19,A05,09/15/2011 00:00:00
59945,10/08/2015 15:22:41,20,A05,09/15/2011 00:00:00
59946,10/08/2015 15:22:43,27,A05,09/15/2011 00:00:00
59947,10/08/2015 15:22:46,34,A05,09/15/2011 00:00:00
59948,10/08/2015 15:22:49,21,A05,09/15/2011 00:00:00
59949,10/08/2015 15:22:51,28,A05,09/15/2011 00:00:00
59950,10/08/2015 15:22:53,35,A05,09/15/2011 00:00:00
59951,10/08/2015 15:22:56,28,A05,09/15/2011 00:00:00
